ID,NIK,NISN,Name,Gender,BirthDate,BirthRegency,Religion,PhoneNumber,Email,Photo,Address,Nationality,Province,Regency,Subdistrict,PostalCode,School,SchoolMajor,GraduationYear,Admission,Major1,Major2,Score,PassedMajorID,Timestamp
SBMPTN20210327,3311120411870003,212350513,Caitrin Boulden,Laki-Laki,2005-08-17 00:00:00,KAB. ASMAT,Kristen,111-843-2612,cboulden6a@cloudflare.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. SIDOARJO,PRAMBON,12345,SMAN 237,IPA,2022,SBMPTN,16,5,466,16,2021-07-10 00:00:00
SBMPTN20210328,3311120411870003,212350514,Lotta Heineke,Laki-Laki,2002-11-07 00:00:00,KAB. MIMIKA,Konghucu,768-319-5535,lheineke6b@icq.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. NIAS BARAT,LAHOMI,12345,SMAN 388,IPA,2020,SBMPTN,5,28,530,5,2021-07-10 00:00:00
SBMPTN20210329,3311120411870003,212350515,Eleonore Jinkins,Perempuan,2002-09-13 00:00:00,KAB. MUSI BANYUASIN,Islam,455-274-1979,ejinkins6c@mashable.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. MEMPAWAH,SADANIANG,12345,SMAN 513,IPA,2022,SBMPTN,9,10,474,9,2021-07-10 00:00:00
SBMPTN20210330,3311120411870003,212350516,Sophronia Thomerson,Perempuan,2004-05-28 00:00:00,KAB. ENREKANG,Konghucu,656-949-4634,sthomerson6d@bing.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. PINRANG,LANSIRANG,12345,SMAN 167,IPS,2021,SBMPTN,19,7,729,19,2021-07-10 00:00:00
SBMPTN20210331,3311120411870003,212350517,Shani Oldland,Perempuan,2003-06-23 00:00:00,KAB. HULU SUNGAI UTARA,Islam,758-770-3416,soldland6e@ucsd.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. GARUT,BANYURESMI,12345,SMAN 382,IPA,2020,SBMPTN,25,26,690,25,2021-07-10 00:00:00
SBMPTN20210332,3311120411870003,212350518,Ardelle Smickle,Perempuan,2004-06-25 00:00:00,KAB. BANJARNEGARA,Buddha,403-846-6251,asmickle6f@guardian.co.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. BANDUNG,CICALENGKA,12345,SMAN 467,IPA,2021,SBMPTN,2,14,664,2,2021-07-10 00:00:00
SBMPTN20210333,3311120411870003,212350519,Alla Ehrat,Perempuan,2002-10-23 00:00:00,KAB. MERANGIN,Hindu,794-586-7781,aehrat6g@un.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. DELI SERDANG,TANJUNG MORAWA,12345,SMAN 389,IPS,2020,SBMPTN,5,5,601,5,2021-07-10 00:00:00
SBMPTN20210334,3311120411870003,212350520,Rodrigo Querrard,Laki-Laki,2004-01-26 00:00:00,KAB. BANGGAI KEPULAUAN,Konghucu,127-776-1430,rquerrard6h@marriott.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,GORONTALO,KOTA GORONTALO,HULONTHALANGI,12345,SMAN 420,IPS,2020,SBMPTN,4,23,760,4,2021-07-10 00:00:00
SBMPTN20210335,3311120411870003,212350521,Arman Heminsley,Perempuan,2003-09-01 00:00:00,KAB. BLITAR,Buddha,486-707-0478,aheminsley6i@mtv.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,BENGKULU,KOTA BENGKULU,MUARA BANGKA HULU,12345,SMAN 71,IPA,2021,SBMPTN,3,2,799,3,2021-07-10 00:00:00
SBMPTN20210336,3311120411870003,212350522,Sacha Ferraresi,Perempuan,2005-04-10 00:00:00,KAB. LAMPUNG BARAT,Katolik,506-821-7469,sferraresi6j@symantec.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. MUSI RAWAS,SELANGIT,12345,SMAN 314,IPA,2021,SBMPTN,18,2,690,,2021-07-10 00:00:00
SBMPTN20210337,3311120411870003,212350523,Skell Baudon,Laki-Laki,2002-04-08 00:00:00,KAB. MAJALENGKA,Konghucu,909-786-3912,sbaudon6k@addthis.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. KAYONG UTARA,PULAU MAYA,12345,SMAN 436,IPA,2021,SBMPTN,31,12,601,31,2021-07-10 00:00:00
SBMPTN20210338,3311120411870003,212350524,Devan Farmar,Perempuan,2002-06-08 00:00:00,KAB. KEP. SIAU TAGULANDANG BIARO,Hindu,971-813-2323,dfarmar6l@latimes.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN TENGAH,KAB. MURUNG RAYA,SUNGAI BABUAT,12345,SMAN 243,IPA,2021,SBMPTN,32,30,697,32,2021-07-10 00:00:00
SBMPTN20210339,3311120411870003,212350525,Marv Hawkswood,Laki-Laki,2004-03-01 00:00:00,KAB. PATI,Konghucu,708-752-2498,mhawkswood6m@blogspot.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,MALUKU,KOTA AMBON,NUSANIWE,12345,SMAN 472,IPA,2020,SBMPTN,29,18,479,29,2021-07-10 00:00:00
SBMPTN20210340,3311120411870003,212350526,Johannes Whittock,Perempuan,2005-07-13 00:00:00,KAB. BOVEN DIGOEL,Hindu,680-420-7650,jwhittock6n@weibo.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. DEIYAI,TIGI TIMUR,12345,SMAN 316,IPA,2020,SBMPTN,17,17,584,17,2021-07-10 00:00:00
SBMPTN20210341,3311120411870003,212350527,Ailina Stolberg,Perempuan,2005-10-13 00:00:00,KAB. JEPARA,Katolik,884-312-6175,astolberg6o@nbcnews.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KOTA MEDAN,MEDAN AREA,12345,SMAN 179,IPA,2021,SBMPTN,28,3,778,28,2021-07-10 00:00:00
SBMPTN20210342,3311120411870003,212350528,Hanson Gadie,Laki-Laki,2003-09-24 00:00:00,KAB. FAK FAK,Konghucu,548-868-7062,hgadie6p@pbs.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI BARAT,KAB. MAMASA,TAWALIAN,12345,SMAN 260,IPA,2022,SBMPTN,12,30,456,12,2021-07-10 00:00:00
SBMPTN20210343,3311120411870003,212350529,Taddeusz Setford,Perempuan,2004-10-24 00:00:00,KOTA SINGKAWANG,Kristen,221-149-7263,tsetford6q@digg.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. TIMOR TENGAH UTARA,NAIBENU,12345,SMAN 81,IPA,2021,SBMPTN,30,23,558,30,2021-07-10 00:00:00
SBMPTN20210344,3311120411870003,212350530,Harland Balkwill,Perempuan,2002-05-26 00:00:00,KAB. WAROPEN,Katolik,499-378-2500,hbalkwill6r@constantcontact.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. BONE,LIBURENG,12345,SMAN 486,IPA,2021,SBMPTN,29,5,468,29,2021-07-10 00:00:00
SBMPTN20210345,3311120411870003,212350531,Melita Oles,Perempuan,2002-04-16 00:00:00,KAB. HALMAHERA SELATAN,Katolik,693-391-3779,moles6s@senate.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN SELATAN,KOTA BANJARMASIN,BANJARMASIN SELATAN,12345,SMAN 402,IPA,2020,SBMPTN,11,8,553,,2021-07-10 00:00:00
SBMPTN20210346,3311120411870003,212350532,Shelden Aleksankin,Perempuan,2005-04-03 00:00:00,KAB. PUNCAK,Konghucu,206-283-1022,saleksankin6t@goo.gl,https://google.com,Jalan Nasional Nomor 1,Indonesia,BANTEN,KAB. LEBAK,CIGEMLONG,12345,SMAN 269,BAHASA,2022,SBMPTN,29,8,770,29,2021-07-10 00:00:00
SBMPTN20210347,3311120411870003,212350533,Buddy Dicty,Laki-Laki,2003-05-29 00:00:00,KAB. NIAS UTARA,Islam,242-324-9132,bdicty6u@dedecms.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA BARAT,KAB. MAYBRAT,MARE SELATAN,12345,SMAN 334,IPA,2022,SBMPTN,5,26,535,5,2021-07-10 00:00:00
SBMPTN20210348,3311120411870003,212350534,Wilt Harme,Perempuan,2004-05-20 00:00:00,KOTA TIDORE KEPULAUAN,Buddha,311-633-2364,wharme6v@domainmarket.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,TELAGA ANTANG,12345,SMAN 246,IPA,2020,SBMPTN,6,22,786,6,2021-07-10 00:00:00
SBMPTN20210349,3311120411870003,212350535,Franciska Ithell,Perempuan,2003-06-09 00:00:00,KOTA PEMATANGSIANTAR,Katolik,207-751-9483,fithell6w@huffingtonpost.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. WONOGIRI,PARANGGUPITO,12345,SMAN 478,IPA,2022,SBMPTN,11,17,614,,2021-07-10 00:00:00
SBMPTN20210350,3311120411870003,212350536,Siouxie Janssens,Laki-Laki,2004-10-03 00:00:00,KAB. SLEMAN,Konghucu,939-305-6679,sjanssens6x@yale.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. SIGI,GUMBASA,12345,SMAN 201,IPA,2021,SBMPTN,18,28,555,18,2021-07-10 00:00:00
SBMPTN20210351,3311120411870003,212350537,Tresa Dahlen,Perempuan,2003-09-01 00:00:00,KAB. WONOSOBO,Islam,378-791-1900,tdahlen6y@smh.com.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. INDRAMAYU,KROYA,12345,SMAN 106,IPA,2020,SBMPTN,2,28,776,2,2021-07-10 00:00:00
SBMPTN20210352,3311120411870003,212350538,Lamond Kochl,Perempuan,2002-05-05 00:00:00,KOTA BEKASI,Kristen,935-365-1197,lkochl6z@rediff.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. BANGGAI KEPULAUAN,TOTIKUM SELATAN,12345,SMAN 54,IPS,2020,SBMPTN,6,30,554,6,2021-07-10 00:00:00
SBMPTN20210353,3311120411870003,212350539,Almire Puckham,Perempuan,2004-01-26 00:00:00,KOTA KUPANG,Katolik,534-140-9313,apuckham70@hc360.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. PASURUAN,PANDAAN,12345,SMAN 235,IPA,2020,SBMPTN,10,2,687,10,2021-07-10 00:00:00
SBMPTN20210354,3311120411870003,212350540,Stanislas Swanger,Laki-Laki,2003-06-09 00:00:00,KAB. LEBAK,Kristen,371-344-2302,sswanger71@altervista.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN RIAU,KOTA BATAM,BATU AJI,12345,SMAN 297,IPA,2021,SBMPTN,9,20,574,9,2021-07-10 00:00:00
SBMPTN20210355,3311120411870003,212350541,Faith Docket,Perempuan,2004-02-09 00:00:00,KAB. DOGIYAI,Hindu,363-256-7861,fdocket72@tamu.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KOTA KENDARI,WUA-WUA,12345,SMAN 12,IPS,2020,SBMPTN,8,7,746,8,2021-07-10 00:00:00
SBMPTN20210356,3311120411870003,212350542,Page Chorlton,Laki-Laki,2002-03-28 00:00:00,KOTA DUMAI,Konghucu,882-389-9216,pchorlton73@goodreads.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. SOLOK SELATAN,SANGIR BALAI JANGGO,12345,SMAN 378,IPA,2021,SBMPTN,15,6,783,15,2021-07-10 00:00:00
SBMPTN20210357,3311120411870003,212350543,Emmye Jakubovsky,Laki-Laki,2002-07-07 00:00:00,KAB. MUSI RAWAS UTARA,Buddha,432-311-1618,ejakubovsky74@livejournal.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. NAGAN RAYA,TADU RAYA,12345,SMAN 428,IPA,2020,SBMPTN,12,14,566,12,2021-07-10 00:00:00
SBMPTN20210358,3311120411870003,212350544,Shir Dyerson,Perempuan,2004-10-08 00:00:00,KAB. BOYOLALI,Hindu,944-279-8546,sdyerson75@google.co.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. KEPULAUAN MERANTI,RANGSANG PESISIR,12345,SMAN 145,IPA,2021,SBMPTN,30,19,497,30,2021-07-10 00:00:00
SBMPTN20210359,3311120411870003,212350545,Alberta Alderman,Perempuan,2005-03-28 00:00:00,KAB. KUANTAN SINGINGI,Buddha,405-436-9705,aalderman76@census.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. TANA TORAJA,SANGALLA SELATAN,12345,SMAN 28,IPA,2021,SBMPTN,26,8,657,26,2021-07-10 00:00:00
SBMPTN20210360,3311120411870003,212350546,Roseanna Colquhoun,Laki-Laki,2005-11-24 00:00:00,KAB. LAMPUNG TENGAH,Buddha,270-604-1697,rcolquhoun77@state.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. PADANG LAWAS,LUBUK BARUMUN,12345,SMAN 320,BAHASA,2022,SBMPTN,15,27,635,15,2021-07-10 00:00:00
SBMPTN20210361,3311120411870003,212350547,Lesley McNee,Perempuan,2004-10-30 00:00:00,KAB. MOROWALI UTARA,Buddha,194-513-3556,lmcnee78@pinterest.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. KLATEN,TRUCUK,12345,SMAN 89,IPA,2021,SBMPTN,18,5,682,18,2021-07-10 00:00:00
SBMPTN20210362,3311120411870003,212350548,Tucker Britee,Perempuan,2005-11-18 00:00:00,KAB. ACEH TIMUR,Konghucu,935-279-5018,tbritee79@issuu.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. YAHUKIMO,SOBAHAM,12345,SMAN 437,IPA,2020,SBMPTN,21,29,724,21,2021-07-10 00:00:00
SBMPTN20210363,3311120411870003,212350549,Khalil Gradon,Perempuan,2005-11-04 00:00:00,KOTA CILEGON,Katolik,899-216-2168,kgradon7a@sourceforge.net,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. MERAUKE,MERAUKE,12345,SMAN 249,IPA,2021,SBMPTN,26,32,590,26,2021-07-10 00:00:00
SBMPTN20210364,3311120411870003,212350550,Casie Swinerd,Laki-Laki,2002-01-04 00:00:00,KAB. KAPUAS,Konghucu,250-432-4073,cswinerd7b@state.tx.us,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. BANYUWANGI,MUNCAR,12345,SMAN 479,IPA,2020,SBMPTN,20,30,563,20,2021-07-10 00:00:00
SBMPTN20210365,3311120411870003,212350551,Corrie Ponnsett,Laki-Laki,2002-08-28 00:00:00,KAB. BATANG,Konghucu,352-998-9865,cponnsett7c@mozilla.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. SANGGAU,BONTI,12345,SMAN 32,IPA,2022,SBMPTN,31,17,461,31,2021-07-10 00:00:00
SBMPTN20210366,3311120411870003,212350552,Nilson Meadley,Laki-Laki,2003-05-17 00:00:00,KOTA SOLOK,Buddha,991-655-8719,nmeadley7d@macromedia.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,BANTEN,KAB. PANDEGLANG,PANDEGLANG,12345,SMAN 415,IPA,2021,SBMPTN,12,3,681,12,2021-07-10 00:00:00
SBMPTN20210367,3311120411870003,212350553,Emmalynne Amthor,Laki-Laki,2002-01-10 00:00:00,KAB. KOTAWARINGIN TIMUR,Konghucu,988-654-9055,eamthor7e@smugmug.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. SIJUNJUNG,LUBUAK TAROK,12345,SMAN 241,IPA,2020,SBMPTN,4,11,719,4,2021-07-10 00:00:00
SBMPTN20210368,3311120411870003,212350554,Tarrance Glazzard,Perempuan,2005-04-21 00:00:00,KAB. MAMBERAMO RAYA,Islam,736-603-4398,tglazzard7f@youku.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN TENGAH,KAB. MURUNG RAYA,UUT MURUNG,12345,SMAN 13,IPS,2020,SBMPTN,27,14,530,,2021-07-10 00:00:00
SBMPTN20210369,3311120411870003,212350555,Seline Matuszinski,Laki-Laki,2005-06-05 00:00:00,KOTA KEDIRI,Konghucu,913-362-4978,smatuszinski7g@imgur.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI UTARA,KAB. MINAHASA,TOMPASO,12345,SMAN 178,IPA,2021,SBMPTN,8,7,524,8,2021-07-10 00:00:00
SBMPTN20210370,3311120411870003,212350556,Ethelind Date,Perempuan,2002-04-25 00:00:00,KAB. MERAUKE,Hindu,229-170-9715,edate7h@loc.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. LANDAK,MENYUKE,12345,SMAN 237,IPA,2020,SBMPTN,15,11,472,15,2021-07-10 00:00:00
SBMPTN20210371,3311120411870003,212350557,Gaby Abramamov,Laki-Laki,2002-05-03 00:00:00,KAB. MAMBERAMO RAYA,Katolik,409-746-8906,gabramamov7i@sfgate.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,MALUKU UTARA,KAB. HALMAHERA SELATAN,KAYOA UTARA,12345,SMAN 146,IPA,2020,SBMPTN,17,25,472,17,2021-07-10 00:00:00
SBMPTN20210372,3311120411870003,212350558,Dov Wankel,Perempuan,2003-08-25 00:00:00,KAB. BATANG,Katolik,568-304-2774,dwankel7j@domainmarket.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN RIAU,KAB. BINTAN,BINTAN UTARA,12345,SMAN 363,IPA,2022,SBMPTN,24,28,689,24,2021-07-10 00:00:00
SBMPTN20210373,3311120411870003,212350559,Rachel Tozer,Laki-Laki,2002-09-13 00:00:00,KAB. HULU SUNGAI TENGAH,Konghucu,961-193-1583,rtozer7k@mlb.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KOTA DEPOK,CIMANGGIS,12345,SMAN 82,IPA,2021,SBMPTN,20,31,750,,2021-07-10 00:00:00
SBMPTN20210374,3311120411870003,212350560,Miriam Romayn,Perempuan,2002-02-26 00:00:00,KAB. BARITO TIMUR,Konghucu,885-365-2035,mromayn7l@alexa.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. KUNINGAN,CILIMUS,12345,SMAN 51,IPA,2020,SBMPTN,31,7,526,31,2021-07-10 00:00:00
SBMPTN20210375,3311120411870003,212350561,Jose Ebrall,Perempuan,2005-05-21 00:00:00,KAB. PACITAN,Kristen,493-621-7808,jebrall7m@bandcamp.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN TIMUR,KAB. PASER,BATU SOPANG,12345,SMAN 467,IPA,2020,SBMPTN,14,28,748,14,2021-07-10 00:00:00
SBMPTN20210376,3311120411870003,212350562,Agnese Mazzia,Laki-Laki,2002-11-21 00:00:00,KAB. REMBANG,Konghucu,290-547-7358,amazzia7n@google.es,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. TAPANULI TENGAH,SITAHUIS,12345,SMAN 266,IPS,2022,SBMPTN,28,21,554,28,2021-07-10 00:00:00
SBMPTN20210377,3311120411870003,212350563,Cristine Balstone,Laki-Laki,2003-09-21 00:00:00,KAB TIMOR TENGAH SELATAN,Konghucu,359-793-7437,cbalstone7o@about.me,https://google.com,Jalan Nasional Nomor 1,Indonesia,GORONTALO,KAB. GORONTALO,BONGOMEME,12345,SMAN 102,IPA,2022,SBMPTN,25,14,593,25,2021-07-10 00:00:00
SBMPTN20210378,3311120411870003,212350564,Raymund Levane,Laki-Laki,2004-08-31 00:00:00,KAB. MINAHASA TENGGARA,Katolik,170-770-9195,rlevane7p@smugmug.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,GORONTALO,KOTA GORONTALO,KOTA BARAT,12345,SMAN 393,IPA,2021,SBMPTN,1,8,615,1,2021-07-10 00:00:00
SBMPTN20210379,3311120411870003,212350565,Elston Denver,Perempuan,2003-06-09 00:00:00,KOTA KUPANG,Buddha,130-585-2613,edenver7q@cdc.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. BELU,NANAET DUABESI,12345,SMAN 431,IPA,2022,SBMPTN,15,7,687,15,2021-07-10 00:00:00
SBMPTN20210380,3311120411870003,212350566,Arleyne Crampin,Perempuan,2002-06-15 00:00:00,KAB. MAGETAN,Konghucu,759-908-9068,acrampin7r@nps.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. MUSI BANYUASIN,SANGA DESA,12345,SMAN 122,IPA,2021,SBMPTN,6,21,777,6,2021-07-10 00:00:00
SBMPTN20210381,3311120411870003,212350567,Kiley Pleass,Laki-Laki,2005-07-30 00:00:00,KAB. KLATEN,Konghucu,666-120-0702,kpleass7s@oracle.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB. KUPANG,KUPANG TENGAH,12345,SMAN 163,IPA,2022,SBMPTN,9,31,514,9,2021-07-10 00:00:00
SBMPTN20210382,3311120411870003,212350568,Concettina Stockle,Laki-Laki,2003-10-06 00:00:00,KAB. MIMIKA,Katolik,456-648-0314,cstockle7t@upenn.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAMBI,KAB. MUARO JAMBI,BAHAR SELATAN,12345,SMAN 495,IPA,2021,SBMPTN,5,9,766,5,2021-07-10 00:00:00
SBMPTN20210383,3311120411870003,212350569,Hashim Woodroffe,Perempuan,2005-05-20 00:00:00,KAB. SIJUNJUNG,Kristen,925-219-5120,hwoodroffe7u@odnoklassniki.ru,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. NGAWI,KARANGJATI,12345,SMAN 324,BAHASA,2022,SBMPTN,8,30,656,8,2021-07-10 00:00:00
SBMPTN20210384,3311120411870003,212350570,Rozanne Allington,Laki-Laki,2002-01-01 00:00:00,KAB. SLEMAN,Buddha,526-566-0913,rallington7v@tinyurl.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,MOLLO UTARA,12345,SMAN 487,IPA,2021,SBMPTN,27,29,627,27,2021-07-10 00:00:00
SBMPTN20210385,3311120411870003,212350571,Storm Wasson,Laki-Laki,2005-12-14 00:00:00,KAB. BARITO UTARA,Konghucu,842-806-6764,swasson7w@hatena.ne.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. BLORA,JAPAH,12345,SMAN 42,IPA,2021,SBMPTN,13,15,724,13,2021-07-10 00:00:00
SBMPTN20210386,3311120411870003,212350572,Yoshiko Bande,Perempuan,2005-05-03 00:00:00,KAB. GUNUNG MAS,Konghucu,434-423-0884,ybande7x@creativecommons.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. OGAN ILIR,PEMULUTAN BARAT,12345,SMAN 484,IPA,2021,SBMPTN,30,29,695,30,2021-07-10 00:00:00
SBMPTN20210387,3311120411870003,212350573,Alexandra Bestar,Laki-Laki,2005-01-31 00:00:00,KAB. MAMUJU,Islam,657-248-4043,abestar7y@yandex.ru,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAMBI,KAB. MUARO JAMBI,BAHAR SELATAN,12345,SMAN 149,IPA,2020,SBMPTN,28,32,515,28,2021-07-10 00:00:00
SBMPTN20210388,3311120411870003,212350574,Travis Jimmes,Laki-Laki,2004-03-08 00:00:00,KAB. BONDOWOSO,Hindu,401-632-9178,tjimmes7z@fda.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. MANDAILING NATAL,LEMBAH SORIK MARAPI,12345,SMAN 192,IPS,2022,SBMPTN,28,14,479,28,2021-07-10 00:00:00
SBMPTN20210389,3311120411870003,212350575,Clevey Moreinu,Laki-Laki,2003-12-07 00:00:00,KOTA GORONTALO,Islam,136-833-4511,cmoreinu80@yellowpages.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. BOMBANA,POLEANG TENGGARA,12345,SMAN 424,IPS,2021,SBMPTN,13,19,552,13,2021-07-10 00:00:00
SBMPTN20210390,3311120411870003,212350576,Mallory Argo,Laki-Laki,2003-10-01 00:00:00,KAB. NGADA,Buddha,879-600-0188,margo81@infoseek.co.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA BARAT,KAB. KAIMANA,YAMOR,12345,SMAN 448,IPA,2020,SBMPTN,2,24,471,,2021-07-10 00:00:00
SBMPTN20210391,3311120411870003,212350577,Robinson Jone,Laki-Laki,2004-01-20 00:00:00,KAB. HUMBANG HASUNDUTAN,Hindu,336-561-5498,rjone82@4shared.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. MOROWALI UTARA,LEMBO,12345,SMAN 36,IPA,2020,SBMPTN,7,10,482,7,2021-07-10 00:00:00
SBMPTN20210392,3311120411870003,212350578,Charlene Ramsey,Laki-Laki,2003-03-09 00:00:00,KAB. NGANJUK,Hindu,511-505-5648,cramsey83@comcast.net,https://google.com,Jalan Nasional Nomor 1,Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,GAMBIR,12345,SMAN 355,IPA,2021,SBMPTN,7,26,591,,2021-07-10 00:00:00
SBMPTN20210393,3311120411870003,212350579,Emanuele Adhams,Perempuan,2002-06-21 00:00:00,KAB. KETAPANG,Katolik,802-233-2514,eadhams84@nsw.gov.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. PUNCAK JAYA,YAMBI,12345,SMAN 50,IPA,2022,SBMPTN,28,26,640,28,2021-07-10 00:00:00
SBMPTN20210394,3311120411870003,212350580,Diane Munkton,Laki-Laki,2003-03-24 00:00:00,KAB. PASAMAN BARAT,Hindu,783-987-7000,dmunkton85@dailymotion.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,TEBET,12345,SMAN 415,IPA,2021,SBMPTN,22,3,673,22,2021-07-10 00:00:00
SBMPTN20210395,3311120411870003,212350581,Robert De Ruggero,Perempuan,2004-03-14 00:00:00,KAB. ACEH BARAT DAYA,Katolik,860-444-3873,rde86@toplist.cz,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. CILACAP,CIPARI,12345,SMAN 380,IPA,2021,SBMPTN,13,9,752,13,2021-07-10 00:00:00
SBMPTN20210396,3311120411870003,212350582,Tedd Turfus,Perempuan,2002-12-01 00:00:00,KAB. PANDEGLANG,Kristen,220-229-8685,tturfus87@fc2.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. CIREBON,TALUN,12345,SMAN 384,IPA,2020,SBMPTN,29,1,537,,2021-07-10 00:00:00
SBMPTN20210397,3311120411870003,212350583,Gilbert Death,Laki-Laki,2004-11-10 00:00:00,KAB. ACEH TAMIANG,Hindu,635-201-4678,gdeath88@bigcartel.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. INDRAGIRI HILIR,GAUNG ANAK SERKA,12345,SMAN 56,IPS,2020,SBMPTN,3,6,646,3,2021-07-10 00:00:00
